bank_name,date,year_month,failed,processing_timestamp,ROA,Capital_Ratio,NPL_Ratio,Cost_Income_Ratio,ROE,Liquid_Assets_Ratio,Loan_Deposit_Ratio,Net_Open_FX_Ratio,WAR,CAMELS_Net_Interest_Income_Ratio,CAMELS_Interest_Income_Ratio,CAMELS_Interest_Expense_Ratio,CAMELS_Net_Interest_Margin,CAMELS_Net_Commission_Income_Ratio,CAMELS_Commission_Income_Ratio,CAMELS_Total_Equity_Ratio,CAMELS_Common_Equity_Ratio,CAMELS_Equity_Multiplier,CAMELS_Provisions_Ratio,CAMELS_Loan_Loss_Provision_Ratio,CAMELS_Loan_Asset_Ratio,CAMELS_Cash_Ratio,CAMELS_Deposit_Ratio,CAMELS_Loan_Deposit_Ratio,CAMELS_Cash_Deposit_Ratio,CAMELS_Operating_Expense_Ratio,CAMELS_Commission_Expense_Ratio,CAMELS_Cost_of_Deposits,CAMELS_Net_Interest_Expense_Ratio,CAMELS_Asset_Turnover,CAMELS_Income_Diversity_Ratio,CAMELS_Profit_Margin,CAMELS_Deposits_Assets_Ratio,CAMELS_Wholesale_Funding_Ratio,assets_total_assets,liabilities_total_liabilities,equity_total_equity_capital,financial_results_profit_loss_after_tax
BTA Bank,2024-06-01,2024-06,0,2025-08-01T15:52:46.157061,0.06751788925395413,0.7080760408033244,-0.8231226505244048,0.8342973844210316,0.09535400912217552,0.05482468571800252,0.026044192756216354,0,0.19653493234228708,0.05126651583928413,0.056895332373009214,0.005628816533725092,0.05126651583928412,-0.0019337570610095257,0.004350874534894951,0.7080760408033244,4.832134193537325,1.4122776967082276,-0.005666943232224307,-0.000600919606421568,0.00688468872605309,0.05482468571800252,0.9234582569180638,0.026044192756216354,0.20739712998719945,0.10901383055926148,0.0062846315959044765,0.019663505939795396,-0.17909260901975815,0.13066543488556256,-0.02792610981787849,0.5167234113067977,0.26434640499309847,0.07654174308193616,310421.84259,88860.43035,219802.26928,20959.02759
BTA Bank,2024-07-01,2024-07,0,2025-08-01T15:52:46.157061,0.057446234302639454,0.681821032235322,-0.9630792824190406,0.9029962273063353,0.08425412474341597,0.03435707586848888,0.02362199723256352,0,0.18025773589126054,0.05911626489551523,0.06511689258846232,0.00600062769294708,0.05911626489551523,-0.0020634944200726276,0.005235989635234394,0.681821032235322,4.71436840582962,1.4666605351283186,-0.006518356488363019,-0.0006014270636401981,0.006768244948630147,0.03435707586848888,0.919342918991706,0.02362199723256352,0.1199103692676901,0.13137733434086046,0.007299484055307021,0.019253724968237917,-0.1896815406137523,0.14549045762102789,-0.024934997467775475,0.39484537502985134,0.2865229761055069,0.0806570810082941,318176.23717,99163.00057,216939.25046,18278.02667
BTA Bank,2024-08-01,2024-08,0,2025-08-01T15:52:46.157061,0.06834478781780758,0.7239385599929753,-0.8727722035329931,0.8805026239638722,0.09440688974831063,0.04494870192027982,0.027704884105565476,0,0.18809755535092804,0.07181272506737912,0.07862164820235601,0.006808923134976887,0.07181272506737912,-0.0021293078169356814,0.006769151000341417,0.7239385599929753,4.95082239183594,1.3813326921136835,-0.005978433372522776,-0.000594855938747994,0.0068499355826434445,0.04494870192027982,0.9154463342346454,0.027704884105565476,0.18179712237766624,0.16160709463669268,0.008898458817277098,0.02521048332445169,-0.26589131231259533,0.18353959458878746,-0.01928795213736182,0.372370811709218,0.24724649836262622,0.08455366576535465,302979.96601,81829.74017,219338.8803,20707.10149
BTA Bank,2024-09-01,2024-09,0,2025-08-01T15:52:46.157061,0.0667304458705428,0.7133780194999361,-0.8796984623815599,0.897572622185933,0.09354149419590968,0.050082560427008024,0.025700702585838377,0,0.19157506778733624,0.08077270347367649,0.08788399274754008,0.007111289273863597,0.08077270347367649,-0.003137539235020537,0.007803572356680219,0.7133780194999361,4.89469825035153,1.401781345465312,-0.005849742211982871,-0.000591624043699672,0.006649712898379044,0.050082560427008024,0.9215178138247115,0.025700702585838377,0.19356579899646095,0.18144407676777527,0.010941111591700756,0.02532760830352178,-0.2876805198625128,0.2021497450823416,-0.02880848668200697,0.33010403175804903,0.25873661920990343,0.07848218617528846,306454.02909,86043.78368000001,218617.56834,20449.814
BTA Bank,2024-10-01,2024-10,0,2025-08-01T15:52:46.157061,0.12104921398540984,0.7289839137927919,-1.2979308809962344,0.7120004686694968,0.16605196863070582,0.05618829034561723,0.020871050473031453,0,0.023087997228068036,0.08569783951783054,0.09265374543939177,0.006955905921561233,0.08569783951783054,-0.0033596093759102005,0.008293387900567247,0.7289839137927919,4.6140494161036285,1.3717723821876298,-0.006623530072682229,-0.0006196073723132653,0.005103145452243421,0.05618829034561723,0.9247927470853065,0.020871050473031453,0.22980114025187792,0.19557573856210259,0.011652997276477447,0.026309008178059277,-0.32413106015823906,0.27468484526080666,-0.02922361331367179,0.44068399139558107,0.2445083182965541,0.0752072529146936,325094.04749,85952.44619999999,236988.33109,39352.37892
BTA Bank,2024-11-01,2024-11,0,2025-08-01T15:52:46.157061,0.09835821132322271,0.6443263822078243,-1.260772201768608,0.7629158638865876,0.15265277666606197,0.06547703638906048,0.013378545248201881,0,0.06795819030657577,0.08589569031025446,0.09258852269205257,0.006692832381798129,0.08589569031025446,-0.003151885706622238,0.008381105648281107,0.6443263822078243,4.131205590874966,1.5520084659166646,-0.005608068074247209,-0.000616729037992604,0.004448121608630192,0.06547703638906048,0.9497698668313792,0.013378545248201881,0.19693425025737302,0.19480450257180168,0.011532991354903344,0.019118797571457687,-0.2453703038744214,0.2553420525028703,-0.026695268175491865,0.3852017729125016,0.33248171053785036,0.05023013316862079,363090.13604,127105.34807,233948.55377,35712.89633
BTA Bank,2024-12-01,2024-12,0,2025-08-01T15:52:46.157061,0.08494232701787838,0.6195134441266387,-1.2342924511369073,0.8156803336507744,0.1371113537941475,0.03733087617064968,0.011858116930098458,0,0.0995281229169612,0.09268774789607999,0.10068639715022376,0.007998649254143737,0.09268774789608002,-0.0038405082953326597,0.009086001923171712,0.6195134441266387,4.049456725861577,1.6141699740023456,-0.005247320148793442,-0.0006151800067336036,0.004251277842589196,0.03733087617064968,0.9554226174593212,0.011858116930098458,0.1041272556453248,0.21081440952462444,0.012926510218504375,0.021316132463330372,-0.24700974490875047,0.25845224020674085,-0.03166005858903104,0.32865773169515344,0.35851205276940185,0.04457738254067879,370420.05917,138996.1399,229480.20663,31464.3418
BTA Bank,2025-01-01,2025-01,0,2025-08-01T15:52:46.157061,0.040360866008592566,0.5614464596742339,-1.2010043534083636,0.8644543722485128,0.0718872927473993,0.041865616338350634,0.010487789108033711,0,0.13578250725725322,0.09933584372560564,0.10846962214299548,0.009133778417389863,0.09933584372560561,-0.003964255875196445,0.009922612166741732,0.5614464596742339,3.9594279862756596,1.781113733587752,-0.004903573703497261,-0.0006136965325502637,0.004082894195663216,0.041865616338350634,0.8977281894174631,0.010487789108033711,0.10754081149123415,0.2263831991445693,0.013886868041938177,0.021062559945602046,-0.22906918337695206,0.26187987060060675,-0.03007594391508355,0.1541197722300198,0.3892997993767527,0.10227181058253688,378842.60181,164285.08162999997,212699.83756,15290.41549
BTA Bank,2025-02-01,2025-02,0,2025-08-01T15:52:46.157061,-0.016183458357650456,0.6188285188196601,-1.2789226367865367,2.7994445051311083,-0.026151765578804335,0.044179039628291554,0.01171881277079242,0,0.48172774641870436,0.008988761093216259,0.010364281188501747,0.0013755200952854884,0.008988761093216257,-0.00010323563293939566,0.0011379953644672616,0.6188285188196601,4.239801482845915,1.6159565527254272,-0.0053824857285690855,-0.000609544410097831,0.004208609319867304,0.044179039628291554,0.9556765701905566,0.01171881277079242,0.12301590726261358,0.024863994645320214,0.0012412309974066571,0.0036603522506875124,-0.02391970281729521,0.008881760149110634,-0.0011772935410015906,-1.8221003591580855,0.35913273828870296,0.04432342980944335,353790.14939000004,132950.44484,218935.43412,-5725.54815
BTA Bank,2025-03-01,2025-03,0,2025-08-01T15:52:46.157061,-0.029333498427058066,0.5509863845814967,-1.3528407961063875,2.8415576697200717,-0.053238154785509646,0.039274354034267156,0.009892754425564093,0,0.48930850893079564,0.01662252645991696,0.01943003319194872,0.0028075067320317564,0.016622526459916964,-0.0007916947200054123,0.0026217267487927028,0.5509863845814967,4.103499053215914,1.8149268801978706,-0.0053159632559821824,-0.0006014385666984475,0.003929481777369563,0.039274354034267156,0.8952223579280404,0.009892754425564093,0.09887602531236434,0.04473645684343113,0.0034134214687981147,0.006327522172696556,-0.03746363402849003,0.01574363854027929,-0.03893798520002174,-1.8631968939079626,0.39720805837606765,0.10477764207195964,365541.69516,162189.99191,201408.49703,-10722.61674
BTA Bank,2025-04-01,2025-04,0,2025-08-01T15:52:46.157061,-0.015935301810399538,0.5672546024736762,-1.3362651022953698,1.306046649316775,-0.028091974469504684,0.054144201125020795,0.009873354441782705,0,0.17932457820763706,0.02588735738525407,0.030480012046659163,0.004592654661405089,0.02588735738525407,-0.0008836356202790869,0.003946110923372343,0.5672546024736762,4.136812780153308,1.7628768380886,-0.004974883586380404,-0.0005945506768503993,0.0037229765095524807,0.054144201125020795,0.8814845861843748,0.009873354441782705,0.14359072298813935,0.06851264540911332,0.0048297465436514305,0.010736258137815157,-0.06051692798276534,0.05245803849728795,-0.02471861077962238,-0.3037723534253646,0.37707311446222835,0.11851541381562522,362597.99022,155108.72862999997,205685.3788,-5778.10841
Bank 3/4,2019-01-01,2019-01,0,2025-08-01T15:52:46.157061,0.044731014709061545,0.5073286753519728,-0.10624205426391983,0.8345370042341484,0.08816969527304604,0.07995245431375368,0.7929794690252919,0,0.4668456910993112,0.07635672033266837,0.10722645769090088,0.03086973735823251,0.07635672033266837,0.03153316758785542,0.04444970498414914,0.5073286753519728,0.3858024011225834,1.971108767518854,-0.028994227974146105,-0.09504341124154307,0.2729072604537603,0.07995245431375368,0.7422282878923295,0.7929794690252919,0.232315749546471,0.2927478818795032,0.012916537396293724,0.06657593739193071,-0.16467649767564968,0.35079077427867544,0.2919433586053547,0.12751479796195067,0.3441542575991409,0.2577717121076704,1045094.58424,484586.42257,530206.45104,46748.14122
Bank 3/4,2019-02-01,2019-02,0,2025-08-01T15:52:46.157061,-0.0021032954607351573,0.5584038578082121,-0.09706173902193842,1.1248659233645761,-0.0037666205763527325,0.1373589300733311,1.189639153681661,0,0.5008617196092039,0.009104727434786922,0.011085167767281174,0.0019804403324942526,0.009104727434786922,0.003406626167988416,0.004204628282822421,0.5584038578082121,0.42624231249485367,1.7908185733621083,-0.029839577693688515,-0.0933982224853681,0.307428838534863,0.1373589300733311,0.627608509308182,1.189639153681661,0.5315297097755042,0.038793358813545537,0.0007980021148340051,0.004809735905263009,-0.022111918108421433,0.03448709575760912,0.277215451753829,-0.060987897488326295,0.2584219236425105,0.37239149069181793,945940.8139,389497.33975,528216.99974,-1989.59301999999
Bank 3/4,2019-03-01,2019-03,0,2025-08-01T15:52:46.157061,-0.016313014078520267,0.5142855579215644,-0.09849287761758242,1.341285310311286,-0.03171975924124283,0.052831836109949,1.2317360705689304,0,0.5738571641785234,0.015214974635526053,0.021018507894170882,0.005803533258644831,0.015214974635526053,0.005982452195324612,0.007659455680350883,0.5142855579215644,0.40288530687501245,1.9444450356362404,-0.028091577030195415,-0.09439040195874122,0.2852142988375908,0.052831836109949,0.5059946431505304,1.2317360705689304,0.22816134561355145,0.07273380921781133,0.001677003485026271,0.012681912775562586,-0.033247846201745555,0.05422694832983092,0.2872834163869122,-0.3008285470776949,0.23155471829760763,0.4940053568494696,1000781.09854,457980.3136,514687.26562,-16325.75615
Bank 3/4,2019-04-01,2019-04,0,2025-08-01T15:52:46.157061,0.00927185141754687,0.6158790310694623,-0.10259896436907281,0.9049683082656954,0.015054663253344532,0.05386584050509003,1.4335164968132963,0,0.45467709492056063,0.026296900391359304,0.03638431136886202,0.010087410977502717,0.026296900391359304,0.011969712187729905,0.015516256939745414,0.6158790310694623,0.4623532411560616,1.6236954816654805,-0.0329619425423011,-0.09865912389159673,0.3212697393682179,0.05386584050509003,0.6382095367749292,1.4335164968132963,0.24035121119906908,0.09187825926475636,0.0035465447520155085,0.028726047800207228,-0.07488601577988717,0.10152649371869632,0.31734271744330383,0.09132445214976866,0.22411303956557163,0.3617904632250708,872060.5029,306231.91715,537083.77756,8085.61541
Bank 3/4,2019-05-01,2019-05,0,2025-08-01T15:52:46.157061,0.03625773579242601,0.641867285825876,-0.10172556186953718,0.7345743342998019,0.05648790114887069,0.07152953780910588,1.4724694249515595,0,0.4095311049895153,0.034953698383352536,0.04817655133401463,0.013222852950662091,0.03495369838335254,0.015646527951456664,0.0203246046984533,0.641867285825876,0.46138955601843773,1.5579544589397833,-0.03240999758126904,-0.09975396619477699,0.3186022960761308,0.07152953780910588,0.6642851858803267,1.4724694249515595,0.3305847406060668,0.10014991234067665,0.004678076746996639,0.04059542757403169,-0.1073112085917046,0.13633734213725257,0.31397767456656395,0.2659413424381185,0.21637277533732963,0.33571481411967324,873881.93933,284643.19926,560916.22853,31684.98047
Bank 3/4,2019-06-01,2019-06,0,2025-08-01T15:52:46.157061,0.02381184854992729,0.577064822338259,-0.10069848377673482,0.8620598607437822,0.04126373264868581,0.06344858349038958,1.6254453120113854,0,0.4563932636161804,0.04412166874505703,0.06119737565127141,0.01707570690621438,0.04412166874505703,0.01776730710910128,0.02327219695007584,0.577064822338259,0.4598215203993392,1.7329075717144105,-0.03155822318308556,-0.09882597764184935,0.31339323095524807,0.06344858349038958,0.4926312980068497,1.6254453120113854,0.3290824191507308,0.1434740065628871,0.005504889840974559,0.04362982212113268,-0.11273445776548219,0.16643160538654272,0.29211953493731685,0.14307287666079718,0.1928045370947878,0.5073687019931503,876861.96081,343183.56372,506006.19163,20879.70421
Bank 3/4,2019-07-01,2019-07,0,2025-08-01T15:52:46.157061,0.009925062027639138,0.47877728079469056,-0.09772593167179677,0.9296866040229153,0.020730018791128072,0.05421099636925141,1.7323495489005707,0,0.5021441577907866,0.04383967543558491,0.06197887847043513,0.018139203034850213,0.04383967543558491,0.01659953633812896,0.022398630876391844,0.47877728079469056,0.38842566705302706,2.088653827391656,-0.027957896784052243,-0.0959021337218338,0.2860847300790764,0.05421099636925141,0.334795032777629,1.7323495489005707,0.3282677655663933,0.1542140497909343,0.005799094538262887,0.03677376170027994,-0.08887654955890008,0.16587745711686427,0.27993018789620494,0.05983370013109566,0.16514261239057618,0.665204967222371,1038036.44867,512026.86452,496988.26826,10302.57614
Bank 3/4,2019-08-01,2019-08,0,2025-08-01T15:52:46.157061,0.011930371427025483,0.4748641925887089,-0.09921123758276845,0.9282007425167157,0.025123754566515947,0.03134419680971204,1.564222399016433,0,0.5071486800899576,0.04967258544499814,0.07278974424491391,0.023117158799915778,0.049672585444998134,0.018070300647802736,0.0245095131205093,0.4748641925887089,0.3781776819739281,2.105865246542444,-0.02628813183188904,-0.0966843533071391,0.26497131244792477,0.03134419680971204,0.3395724151046349,1.564222399016433,0.18503623760616272,0.17363953641520685,0.006439212472706568,0.0463411176028146,-0.099574655504417,0.18707110268453575,0.27213342950630576,0.06377452880653656,0.16939490996583095,0.6604275848953651,1066165.5069,531854.1849,506283.8226,12719.7504999999
Bank 3/4,2019-09-01,2019-09,0,2025-08-01T15:52:46.157061,0.012329227807347503,0.48867856365496887,-0.10218422407352608,0.9311932621881148,0.02522972916007125,0.0363886004629366,1.4648834292710664,0,0.5017020960264871,0.057897999984022556,0.08660587594682105,0.028707875962798488,0.05789799998402256,0.021242983870485718,0.028667552687710228,0.48867856365496887,0.38845303768676187,2.0463349006363396,-0.027579975245136508,-0.09651596589552272,0.26990443481071497,0.0363886004629366,0.3808848005429594,1.4648834292710664,0.19749604288608422,0.20077999601118848,0.007424568817224511,0.05934549397011513,-0.11968790074842556,0.21561581699957355,0.27378100534956673,0.05718146274664018,0.18424976992539316,0.6191151994570406,1037963.308,502105.88718,507230.41848000005,12797.28608
Bank 3/4,2019-10-01,2019-10,0,2025-08-01T15:52:46.157061,0.01517180389583179,0.5379594315136096,-0.09554338254208745,0.9252923783182816,0.028202505629735326,0.06029976281426395,1.6946449765281557,0,0.4829476788840944,0.07096641245636943,0.10722041724624476,0.036254004789875324,0.07096641245636942,0.025498035208728436,0.034575622923889764,0.5379594315136096,0.42721679910055227,1.8588762301023092,-0.03012877738465653,-0.09311723326408382,0.31534133063987574,0.06029976281426395,0.4308311606972589,1.6946449765281557,0.3240510526535779,0.24522113407797405,0.009077587715161331,0.08393844654575765,-0.16430765243835121,0.26502015992357286,0.2697657084790025,0.057247735041013756,0.186081058279192,0.5691688393027411,943783.11164,407631.05416,507717.02621,14318.892290000002
Bank 3/4,2019-11-01,2019-11,0,2025-08-01T15:52:46.157061,0.01555201257066852,0.5296694479095854,-0.0956207219504506,0.9315127755466868,0.029361732363546198,0.0705975612870056,1.2734809463094758,0,0.48459599189392544,0.0774926079741245,0.11695090075535243,0.039458292781227935,0.0774926079741245,0.027094712543848293,0.03689043327396262,0.5296694479095854,0.41981486776998667,1.887969947948933,-0.029742485091878875,-0.09362884812864987,0.3110464393616589,0.0705975612870056,0.5543704239460465,1.2734809463094758,0.28903931303448704,0.2767714208529534,0.009795720730114319,0.08955824212406341,-0.17588449115754656,0.2971203703465276,0.2646571108482711,0.05234246494957721,0.24424899348754742,0.4456295760539535,960423.34599,423151.06551,508706.90343,14936.51595
Bank 3/4,2019-12-01,2019-12,0,2025-08-01T15:52:46.157061,0.016847288439692312,0.575671577839621,-0.09379625225757186,0.9377961483373449,0.029265451149971273,0.04492849752514272,1.4968045964010879,0,0.4777331811332826,0.09122314524411304,0.13705583911776933,0.045832693873656315,0.09122314524411303,0.031164856217241046,0.04228580275920126,0.575671577839621,0.4491580217168942,1.737101567099765,-0.030923766950660316,-0.09140363087410036,0.3296908587108707,0.04492849752514272,0.5598894741408482,1.4968045964010879,0.20397648229611393,0.3183663459778658,0.011120946541960207,0.11650267292648969,-0.23188120434284948,0.33948352906152346,0.2602998956893344,0.04962623219531554,0.22026312552993113,0.4401105258591518,897679.61498,353151.33942,516768.64035000006,15123.4674
Bank 3/4,2020-01-01,2020-01,0,2025-08-01T15:52:46.157061,0.01633296545700674,0.5450285961322457,-0.09353163794758478,0.9408039791927656,0.029967171581293892,0.08268761046056013,1.5253129179677158,0,0.480055203522492,0.09330771248379323,0.13980252024234496,0.04649480775855173,0.09330771248379324,0.030859787869107112,0.04237538376305935,0.5450285961322457,0.421629281041496,1.8347661152028067,-0.028561599165824385,-0.0920696797722263,0.30536832020230775,0.08268761046056013,0.46950243565105254,1.5253129179677158,0.41302411562475383,0.3211904056787378,0.011515595893952242,0.10903784867482738,-0.2188216862157225,0.34139992260059054,0.25431300591708283,0.047841151610672594,0.20020044189304573,0.5304975643489475,956290.31979,407771.5685,521205.57049,15619.05676
Bank 3/4,2020-02-01,2020-02,0,2025-08-01T15:52:46.157061,0.0004531952178304858,0.5741794048644895,-0.0978827261086647,0.94193939805411,0.0007892920122020802,0.06314422272191669,1.3171673192071147,0,0.4741403957744924,0.008427154699024953,0.011155387635821617,0.002728232936796665,0.008427154699024952,0.0022229901732248028,0.0030505758600646044,0.5741794048644895,0.4364212814511739,1.7416159331524739,-0.030414380513575295,-0.0936641332534655,0.31072265477987104,0.06314422272191669,0.5966071876451806,1.3171673192071147,0.26767120223327834,0.021162323187732583,0.0008275856868398017,0.006899823108256519,-0.021312651110156462,0.02246675659968191,0.36787684417068284,0.020171813221891682,0.2359021896830195,0.4033928123548194,923877.95265,365307.08403,530471.69302,418.69707
Bank 3/4,2020-03-01,2020-03,0,2025-08-01T15:52:46.157061,0.005373058750636841,0.6361627170378934,-0.10496229032111694,0.933555489545514,0.008446044709527974,0.06439191524315308,1.094989926327895,0,0.45149521265276915,0.017967732231567585,0.02269479282909619,0.004727060597528605,0.017967732231567585,0.004396677158928132,0.00606829814158289,0.6361627170378934,0.48120899281910695,1.5719248758497026,-0.029103476849002465,-0.10177442089556535,0.2772755506760055,0.06439191524315308,0.7564877103084173,1.094989926327895,0.2542903561324125,0.03903624795265588,0.001671620982654758,0.014121849993040038,-0.05367767432936373,0.04181459847840435,0.2924387944958411,0.12849719825509795,0.2532220105493238,0.2435122896915827,837889.57816,280469.96760000003,533034.1106199999,4502.02993
Bank 3/4,2020-04-01,2020-04,0,2025-08-01T15:52:46.157061,0.005577308871262279,0.4399338546918089,-0.10886519537876695,0.9590858526929685,0.012677607808040609,0.17649990504788335,0.6190072501965566,0,0.49187747450784425,0.018591444616273746,0.02454223665822571,0.005950792041951963,0.018591444616273746,0.0038055863350557697,0.006284923449988333,0.4399338546918089,0.3352088317406916,2.273068983746522,-0.02023982572433378,-0.10588107420937032,0.1859164047234269,0.17649990504788335,0.5563754025634422,0.6190072501965566,0.5876550864146344,0.08375827453621207,0.0024793371149325638,0.011023530765486437,-0.034439677988664145,0.08733136277741087,0.40738136305455663,0.06386375631716246,0.3003460858728099,0.44362459743655785,1202832.26998,649320.51738,529166.63708,6708.56709
Bank 3/4,2020-05-01,2020-05,0,2025-08-01T15:52:46.157061,0.008265262500914614,0.45703238696881826,-0.10841752444340563,0.9604166261635322,0.0180846319354574,0.07919803323434209,0.8869749317711945,0,0.5066087451621709,0.027667752310695574,0.03697805854166003,0.009310306230964458,0.027667752310695577,0.005637100521463388,0.009694001933417514,0.45703238696881826,0.3578380101186485,2.1880287448167794,-0.02054361811314448,-0.10676331805784006,0.18948613905926556,0.07919803323434209,0.40892436239572544,0.8869749317711945,0.3707219455375167,0.12840955001577428,0.004056901411954125,0.0178213602773455,-0.052960339838594786,0.13370192322546248,0.39791464880359556,0.06181857598994178,0.21363189902208615,0.5910756376042745,1126766.82912,588650.0282099999,514968.9334700001,9313.02362
Bank 3/4,2020-06-01,2020-06,0,2025-08-01T15:52:46.157061,0.00851903133068969,0.4840164520832739,-0.1202138696655171,0.9619266274030811,0.017600706120675443,0.08949526840636177,0.9813802413540369,0,0.49321717527470654,0.035103540161188544,0.0474900393798661,0.012386499218677563,0.03510354016118854,0.007914443726174112,0.013151017543245451,0.4840164520832739,0.3552099386689587,2.0660454736525207,-0.020938612197124822,-0.11766099601310714,0.17417800670907932,0.08949526840636177,0.3585183460817287,0.9813802413540369,0.5042478655492697,0.1527098448131678,0.005236573817071339,0.0250209593613405,-0.07090980561221531,0.15875415074582086,0.3924791889757156,0.05366178642049742,0.17748269159032712,0.6414816539182713,1135103.37439,561927.17701,549408.7080199999,9669.98121
Bank 3/4,2020-07-01,2020-07,0,2025-08-01T15:52:46.157061,0.008694332667886114,0.4602425899341842,-0.1483162064730374,0.9418344549133993,0.01889076078145967,0.06648019872514668,0.8814970332471126,0,0.4925032123154841,0.03809621631041091,0.05168038095141677,0.01358416464100586,0.038096216310410914,0.009171251003116561,0.01489680993902677,0.4602425899341842,0.3157139270801778,2.1727671924995087,-0.021424069675273896,-0.09380027282230942,0.1444486087174068,0.06648019872514668,0.3161428496910781,0.8814970332471126,0.4056951359119143,0.156047222294625,0.005725558935910211,0.026207391233546307,-0.07349752242776252,0.16568434238156363,0.41222963798890183,0.05247528247336404,0.1638673793209615,0.6838571503089219,1277105.52312,661966.37183,587778.35358,11103.58027
Bank 3/4,2020-08-01,2020-08,0,2025-08-01T15:52:46.157061,0.011155202243640598,0.46422923287009243,-0.14286189465472388,0.9394126966539039,0.02402951269284288,0.06809721057110611,0.8363142435177273,0,0.49213575895911466,0.047414988133134946,0.06394733793232633,0.016532349799191395,0.047414988133134946,0.011649400907073778,0.01866102841429819,0.46422923287009243,0.3280644824671313,2.154108206020354,-0.02173055383422066,-0.09016968606103103,0.1521088173073737,0.06809721057110611,0.35382441802278486,0.8363142435177273,0.37440740223072677,0.18758799127062833,0.007011627507224413,0.03216158847417183,-0.09223984214997753,0.19968645509987082,0.39122578937477004,0.05586358993684101,0.1818799793096546,0.6461755819772151,1229026.67478,631769.13405,570550.11041,13710.04112
Bank 3/4,2020-09-01,2020-09,0,2025-08-01T15:52:46.157061,0.01025123538308841,0.408792702982409,-0.15601182709181038,0.9371211759818276,0.025076855110913118,0.05732177057100434,0.6117848141910732,0,0.5065185220598989,0.04909835564106822,0.06575618986292431,0.01665783422185607,0.04909835564106822,0.01187627501720229,0.019160516557892318,0.408792702982409,0.2877297566083071,2.4462276178227955,-0.020413554521520876,-0.09111993799288198,0.13084619866356564,0.05732177057100434,0.37469958666235986,0.6117848141910732,0.2680138140509093,0.18630314001717005,0.0072842415406900295,0.029183631462061366,-0.0860176837720085,0.19880368173515992,0.3914111805869256,0.05156461537138326,0.213876179382739,0.6253004133376401,1401314.917,799861.78589,572847.3126500001,14365.20906
Bank 3/4,2020-10-01,2020-10,0,2025-08-01T15:52:46.157061,0.011744733462674035,0.41684105124340615,-0.14314811295631025,0.9415160401136762,0.028175568187539017,0.0869447768727916,0.7396433882674629,0,0.502917503388262,0.057896957346576725,0.07722979584646524,0.019332838499888504,0.057896957346576725,0.01572740421196818,0.023974705429369296,0.41684105124340615,0.29627145998259924,2.3989959650496844,-0.01961213758783144,-0.09056498847179205,0.13700591075075644,0.0869447768727916,0.3286903303995199,0.7396433882674629,0.4693821529739736,0.2079334272206862,0.008247301217401113,0.034305647936847254,-0.10273673135777646,0.22084958552122047,0.39056750865379397,0.053179784942569135,0.18523238755865637,0.6713096696004801,1360914.0753,766938.78741,567284.8537999999,15983.57308
Bank 3/4,2020-11-01,2020-11,0,2025-08-01T15:52:46.157061,0.013191636899186208,0.4047881495101919,-0.15246860643829538,0.9361193068943383,0.03258898985839521,0.06526893161791013,0.5421697039752579,0,0.5069930482707394,0.06584354395633794,0.08723265625212896,0.021389112295791036,0.06584354395633793,0.018958438153106466,0.028202882344087844,0.4047881495101919,0.29839925783395316,2.4704280528222866,-0.02070637868667473,-0.09167911371038649,0.1358074896228207,0.06526893161791013,0.4360078476252394,0.5421697039752579,0.2605661693058598,0.2289560040560386,0.009244444190981378,0.03723047620183585,-0.1146090806579831,0.24457994015273668,0.38520114292032953,0.053935890616982805,0.25048889420980686,0.5639921523747605,1351209.79498,776277.42077,546953.71251,17824.66899
Bank 3/4,2020-12-01,2020-12,0,2025-08-01T15:52:46.157061,0.014857462244353005,0.40533159490228765,-0.15857081789517788,0.935658708075472,0.03665508050990858,0.09130716663887832,0.48340037435133415,0,0.49969958444807905,0.07325189417367205,0.09650547268376362,0.023253578510091577,0.07325189417367205,0.021019345563647217,0.03130949090774179,0.40533159490228765,0.29967449767668847,2.467115844352246,-0.019721257225798962,-0.09915640384899899,0.12436876776933545,0.09130716663887832,0.4474828805772263,0.48340037435133415,0.3548955202004996,0.24658969078237047,0.010290145344094568,0.040444723651837315,-0.12740630933609068,0.2635466208502172,0.3782097785548257,0.056375081556431804,0.25727900590938424,0.5525171194227737,1345459.83434,773568.29433,545357.38053,19990.11869
Bank 3/4,2021-01-01,2021-01,0,2025-08-01T15:52:46.157061,0.015496374398809408,0.39174668180532324,-0.11433722676550502,0.9511243793941564,0.03955712994784283,0.0675098942168681,0.644072435445991,0,0.5248977244642092,0.07779783440933172,0.10216626266917456,0.024368428259842825,0.07779783440933173,0.021924981556301636,0.032944905540251056,0.39174668180532324,0.28783700618076974,2.5526699942718225,-0.014678283895649688,-0.08234165464660462,0.12837712012863034,0.0675098942168681,0.33579736953006756,0.644072435445991,0.33869946561655556,0.25682710386098295,0.01101992398394942,0.041053661039872284,-0.1310665542077689,0.2700247301247558,0.3806250287056631,0.05738872284642162,0.19932093513633292,0.6642026304699324,1400792.77974,831475.62228,548755.92336,21707.20937
