iter	Logloss
627	0.002956748519
628	0.002956748519
629	0.002956748519
630	0.002956748519
631	0.002956748519
632	0.002956748519
633	0.002956748519
634	0.002956748519
635	0.002956748519
636	0.002956748519
637	0.002956748519
638	0.002956748519
639	0.002956748519
640	0.002956748519
641	0.002956748519
642	0.002956748519
643	0.002956748519
644	0.002956748519
645	0.002956748519
646	0.002956748519
647	0.002956748519
648	0.002956748519
649	0.002956748519
650	0.002956748519
651	0.002956748519
652	0.002956748519
653	0.002956748519
654	0.002956748519
655	0.002956748519
656	0.002956748519
657	0.002956748519
658	0.002956748519
659	0.002956748519
660	0.002956748519
661	0.002956748519
662	0.002956748519
663	0.002956748519
664	0.002956748519
665	0.002956748519
666	0.002956748519
667	0.002956748519
668	0.002956748519
669	0.002956748519
670	0.002956748519
671	0.002956748519
672	0.002956748519
673	0.002956748519
674	0.002956748519
675	0.002956748519
676	0.002956748519
677	0.002956748519
678	0.002956748519
679	0.002956748519
680	0.002956748519
681	0.002956748519
682	0.002956748519
683	0.002956748519
684	0.002956748519
685	0.002956748519
686	0.002956748519
687	0.002956748519
688	0.002956748519
689	0.002956748519
690	0.002956748519
691	0.002956748519
692	0.002956748519
693	0.002956748519
694	0.002956748519
695	0.002956748519
696	0.002956748519
697	0.002956748519
698	0.002956748519
699	0.002956748519
700	0.002956748519
701	0.002956748519
702	0.002956748519
703	0.002956748519
704	0.002956748519
705	0.002956748519
706	0.002956748519
707	0.002956748519
708	0.002956748519
709	0.002956748519
710	0.002956748519
711	0.002956748519
712	0.002956748519
713	0.002956748519
714	0.002956748519
715	0.002956748519
716	0.002956748519
717	0.002956748519
718	0.002956748519
719	0.002956748519
720	0.002956748519
721	0.002956748519
722	0.002956748519
723	0.002956748519
724	0.002956748519
725	0.002956748519
726	0.002956748519
727	0.002956748519
728	0.002956748519
729	0.002956748519
730	0.002956748519
731	0.002956748519
732	0.002956748519
733	0.002956748519
734	0.002956748519
735	0.002956748519
736	0.002956748519
737	0.002956748519
738	0.002956748519
739	0.002956748519
740	0.002956748519
741	0.002956748519
742	0.002956748519
743	0.002956748519
744	0.002956748519
745	0.002956748519
746	0.002956748519
747	0.002956748519
748	0.002956748519
749	0.002956748519
750	0.002956748519
751	0.002956748519
752	0.002956748519
753	0.002956748519
754	0.002956748519
755	0.002956748519
756	0.002956748519
757	0.002956748519
758	0.002956748519
759	0.002956748519
760	0.002956748519
761	0.002956748519
762	0.002956748519
763	0.002956748519
764	0.002956748519
765	0.002956748519
766	0.002956748519
767	0.002956748519
768	0.002956748519
769	0.002956748519
770	0.002956748519
771	0.002956748519
772	0.002956748519
773	0.002956748519
774	0.002956748519
775	0.002956748519
776	0.002956748519
777	0.002956748519
778	0.002956748519
779	0.002956748519
780	0.002956748519
781	0.002956748519
782	0.002956748519
783	0.002956748519
784	0.002956748519
785	0.002956748519
786	0.002956748519
787	0.002956748519
788	0.002956748519
789	0.002956748519
790	0.002956748519
791	0.002956748519
792	0.002956748519
793	0.002956748519
794	0.002956748519
795	0.002956748519
796	0.002956748519
797	0.002956748519
798	0.002956748519
799	0.002956748519
800	0.002956748519
801	0.002956748519
802	0.002956748519
803	0.002956748519
804	0.002956748519
805	0.002956748519
806	0.002956748519
807	0.002956748519
808	0.002956748519
809	0.002956748519
810	0.002956748519
811	0.002956748519
812	0.002956748519
813	0.002956748519
814	0.002956748519
815	0.002956748519
816	0.002956748519
817	0.002956748519
818	0.002956748519
819	0.002956748519
820	0.002956748519
821	0.002956748519
822	0.002956748519
823	0.002956748519
824	0.002956748519
825	0.002956748519
826	0.002956748519
827	0.002956748519
828	0.002956748519
829	0.002956748519
830	0.002956748519
831	0.002956748519
832	0.002956748519
833	0.002956748519
834	0.002956748519
835	0.002956748519
836	0.002956748519
837	0.002956748519
838	0.002956748519
839	0.002956748519
840	0.002956748519
841	0.002956748519
842	0.002956748519
843	0.002956748519
844	0.002956748519
845	0.002956748519
846	0.002956748519
847	0.002956748519
848	0.002956748519
849	0.002956748519
850	0.002956748519
851	0.002956748519
852	0.002956748519
853	0.002956748519
854	0.002956748519
855	0.002956748519
856	0.002956748519
857	0.002956748519
858	0.002956748519
859	0.002956748519
860	0.002956748519
861	0.002956748519
862	0.002956748519
863	0.002956748519
864	0.002956748519
865	0.002956748519
866	0.002956748519
867	0.002956748519
868	0.002956748519
869	0.002956748519
870	0.002956748519
871	0.002956748519
872	0.002956748519
873	0.002956748519
874	0.002956748519
875	0.002956748519
876	0.002956748519
877	0.002956748519
878	0.002956748519
879	0.002956748519
880	0.002956748519
881	0.002956748519
882	0.002956748519
883	0.002956748519
884	0.002956748519
885	0.002956748519
886	0.002956748519
887	0.002956748519
888	0.002956748519
889	0.002956748519
890	0.002956748519
891	0.002956748519
892	0.002956748519
893	0.002956748519
894	0.002956748519
895	0.002956748519
896	0.002956748519
897	0.002956748519
898	0.002956748519
899	0.002956748519
900	0.002956748519
901	0.002956748519
902	0.002956748519
903	0.002956748519
904	0.002956748519
905	0.002956748519
906	0.002956748519
907	0.002956748519
908	0.002956748519
909	0.002956748519
910	0.002956748519
911	0.002956748519
912	0.002956748519
913	0.002956748519
914	0.002956748519
915	0.002956748519
916	0.002956748519
917	0.002956748519
918	0.002956748519
919	0.002956748519
920	0.002956748519
921	0.002956748519
922	0.002956748519
923	0.002956748519
924	0.002956748519
925	0.002956748519
926	0.002956748519
927	0.002956748519
928	0.002956748519
929	0.002956748519
930	0.002956748519
931	0.002956748519
932	0.002956748519
933	0.002956748519
934	0.002956748519
935	0.002956748519
936	0.002956748519
937	0.002956748519
938	0.002956748519
939	0.002956748519
940	0.002956748519
941	0.002956748519
942	0.002956748519
943	0.002956748519
944	0.002956748519
945	0.002956748519
946	0.002956748519
947	0.002956748519
948	0.002956748519
949	0.002956748519
950	0.002956748519
951	0.002956748519
952	0.002956748519
953	0.002956748519
954	0.002956748519
955	0.002956748519
956	0.002956748519
957	0.002956748519
958	0.002956748519
959	0.002956748519
960	0.002956748519
961	0.002956748519
962	0.002956748519
963	0.002956748519
964	0.002956748519
965	0.002956748519
966	0.002956748519
967	0.002956748519
968	0.002956748519
969	0.002956748519
970	0.002956748519
971	0.002956748519
972	0.002956748519
973	0.002956748519
974	0.002956748519
975	0.002956748519
976	0.002956748519
977	0.002956748519
978	0.002956748519
979	0.002956748519
980	0.002956748519
981	0.002956748519
982	0.002956748519
983	0.002956748519
984	0.002956748519
985	0.002956748519
986	0.002956748519
987	0.002956748519
988	0.002956748519
989	0.002956748519
990	0.002956748519
991	0.002956748519
992	0.002956748519
993	0.002956748519
994	0.002956748519
995	0.002956748519
996	0.002956748519
997	0.002956748519
998	0.002956748519
999	0.002956748519
1000	0.002956748519
1001	0.002956748519
1002	0.002956748519
1003	0.002956748519
1004	0.002956748519
1005	0.002956748519
1006	0.002956748519
1007	0.002956748519
1008	0.002956748519
1009	0.002956748519
1010	0.002956748519
1011	0.002956748519
1012	0.002956748519
1013	0.002956748519
1014	0.002956748519
1015	0.002956748519
1016	0.002956748519
1017	0.002956748519
1018	0.002956748519
1019	0.002956748519
1020	0.002956748519
1021	0.002956748519
1022	0.002956748519
1023	0.002956748519
1024	0.002956748519
1025	0.002956748519
1026	0.002956748519
1027	0.002956748519
1028	0.002956748519
1029	0.002956748519
1030	0.002956748519
1031	0.002956748519
1032	0.002956748519
1033	0.002956748519
1034	0.002956748519
1035	0.002956748519
1036	0.002956748519
1037	0.002956748519
1038	0.002956748519
1039	0.002956748519
1040	0.002956748519
1041	0.002956748519
1042	0.002956748519
1043	0.002956748519
1044	0.002956748519
1045	0.002956748519
1046	0.002956748519
1047	0.002956748519
1048	0.002956748519
1049	0.002956748519
1050	0.002956748519
1051	0.002956748519
1052	0.002956748519
1053	0.002956748519
1054	0.002956748519
1055	0.002956748519
1056	0.002956748519
1057	0.002956748519
1058	0.002956748519
1059	0.002956748519
1060	0.002956748519
1061	0.002956748519
1062	0.002956748519
1063	0.002956748519
1064	0.002956748519
1065	0.002956748519
1066	0.002956748519
1067	0.002956748519
1068	0.002956748519
1069	0.002956748519
1070	0.002956748519
1071	0.002956748519
1072	0.002956748519
1073	0.002956748519
1074	0.002956748519
1075	0.002956748519
1076	0.002956748519
1077	0.002956748519
1078	0.002956748519
1079	0.002956748519
1080	0.002956748519
1081	0.002956748519
1082	0.002956748519
1083	0.002956748519
1084	0.002956748519
1085	0.002956748519
1086	0.002956748519
1087	0.002956748519
1088	0.002956748519
1089	0.002956748519
1090	0.002956748519
1091	0.002956748519
1092	0.002956748519
1093	0.002956748519
1094	0.002956748519
1095	0.002956748519
1096	0.002956748519
1097	0.002956748519
1098	0.002956748519
1099	0.002956748519
1100	0.002956748519
1101	0.002956748519
1102	0.002956748519
1103	0.002956748519
1104	0.002956748519
1105	0.002956748519
1106	0.002956748519
1107	0.002956748519
1108	0.002956748519
1109	0.002956748519
1110	0.002956748519
1111	0.002956748519
1112	0.002956748519
1113	0.002956748519
1114	0.002956748519
1115	0.002956748519
1116	0.002956748519
1117	0.002956748519
1118	0.002956748519
1119	0.002956748519
1120	0.002956748519
1121	0.002956748519
1122	0.002956748519
1123	0.002956748519
1124	0.002956748519
1125	0.002956748519
1126	0.002956748519
1127	0.002956748519
1128	0.002956748519
1129	0.002956748519
1130	0.002956748519
1131	0.002956748519
1132	0.002956748519
1133	0.002956748519
1134	0.002956748519
1135	0.002956748519
1136	0.002956748519
1137	0.002956748519
1138	0.002956748519
1139	0.002956748519
1140	0.002956748519
1141	0.002956748519
1142	0.002956748519
1143	0.002956748519
1144	0.002956748519
1145	0.002956748519
1146	0.002956748519
1147	0.002956748519
1148	0.002956748519
1149	0.002956748519
1150	0.002956748519
1151	0.002956748519
1152	0.002956748519
1153	0.002956748519
1154	0.002956748519
1155	0.002946053801
1156	0.002946067123
1157	0.002946042515
1158	0.002946020235
1159	0.002945984087
1160	0.002945942701
1161	0.002946082683
1162	0.002946048782
1163	0.002946021749
1164	0.002945900992
1165	0.002945888575
1166	0.00294577994
1167	0.002945834244
1168	0.002945844534
1169	0.002945792007
1170	0.002943400275
1171	0.002943400275
1172	0.002943400275
1173	0.002943400275
1174	0.002943400275
1175	0.002943511823
1176	0.002943472906
1177	0.002943471854
1178	0.00294352926
1179	0.002943405724
1180	0.002943382135
1181	0.002943324119
1182	0.002943377771
1183	0.002943377771
1184	0.002943316179
1185	0.00294327811
1186	0.002940184746
1187	0.002940195226
1188	0.002940169626
1189	0.002940171736
1190	0.002940211981
1191	0.002940211981
1192	0.002940211981
1193	0.002940211981
1194	0.002940211981
1195	0.002940211981
1196	0.002940211981
1197	0.002940211981
1198	0.002940211981
1199	0.002940211981
1200	0.002940211981
1201	0.002940211981
1202	0.002940211981
1203	0.002940211981
1204	0.002940211981
1205	0.002940211981
1206	0.002940211981
1207	0.002940211981
1208	0.002940211981
1209	0.002940211981
1210	0.002940211981
1211	0.002940211981
1212	0.002940211981
1213	0.002940211981
1214	0.002940211981
1215	0.002940211981
1216	0.002940211981
1217	0.002940211981
1218	0.002940211981
1219	0.002940211981
1220	0.002940211981
1221	0.002940211981
1222	0.002940211981
1223	0.002940211981
1224	0.002940211981
1225	0.002940211981
1226	0.002940211981
1227	0.002940211981
1228	0.002940211981
1229	0.002940211981
1230	0.002940211981
1231	0.002940211981
1232	0.002940211981
1233	0.002940211981
1234	0.002940211981
1235	0.002940211981
1236	0.002940211981
1237	0.002940211981
1238	0.002940211981
1239	0.002940211981
1240	0.002940211981
1241	0.002940211981
1242	0.002940211981
1243	0.002940211981
1244	0.002940211981
1245	0.002940211981
1246	0.002940211981
1247	0.002940211981
1248	0.002940211981
1249	0.002940211981
1250	0.002940211981
1251	0.002940211981
1252	0.002940211981
1253	0.002940211981
1254	0.002940211981
1255	0.002940211981
1256	0.002940211981
1257	0.002940211981
1258	0.002940211981
1259	0.002940211981
1260	0.002940211981
1261	0.002940211981
1262	0.002940211981
1263	0.002940211981
1264	0.002940211981
1265	0.002940211981
1266	0.002940211981
1267	0.002940211981
1268	0.002940211981
1269	0.002940211981
1270	0.002940211981
1271	0.002940211981
1272	0.002940211981
1273	0.002940211981
1274	0.002940211981
1275	0.002940211981
1276	0.002940211981
1277	0.002940211981
1278	0.002940211981
1279	0.002940211981
1280	0.002940211981
1281	0.002940211981
1282	0.002940211981
1283	0.002940211981
1284	0.002940211981
1285	0.002940211981
1286	0.002940211981
1287	0.002940211981
1288	0.002940211981
1289	0.002940211981
1290	0.002940211981
1291	0.002940211981
1292	0.002940174056
1293	0.002940174056
1294	0.002940174056
1295	0.002940174056
1296	0.002940174056
1297	0.002940174056
1298	0.002940174056
1299	0.002940174056
1300	0.002940174056
1301	0.002940174056
1302	0.002940174056
1303	0.002940174056
1304	0.002940174056
1305	0.002940174056
1306	0.002940174056
1307	0.002940174056
1308	0.002940174056
1309	0.002940174056
1310	0.002940138969
1311	0.002940111589
1312	0.002940106663
1313	0.002940106663
1314	0.002940106663
1315	0.002940106663
1316	0.002940106663
1317	0.002940106663
1318	0.002940106663
1319	0.002940106663
1320	0.002940106663
1321	0.002940106663
1322	0.002940106663
1323	0.002940106663
1324	0.002940106663
1325	0.002940106663
1326	0.002940106663
1327	0.002940106663
1328	0.002940106663
1329	0.002940106663
1330	0.002940106663
1331	0.002940106663
1332	0.002940106663
1333	0.002940106663
1334	0.002940106663
1335	0.002940106663
1336	0.002940106663
1337	0.002940106663
1338	0.002940106663
1339	0.002940106663
1340	0.002940106663
1341	0.002940106663
1342	0.002940106663
1343	0.002940106663
1344	0.002940106663
1345	0.002940159502
1346	0.002940105962
1347	0.002940105962
1348	0.002940142381
1349	0.002940101329
1350	0.002940035914
1351	0.002940035914
1352	0.002940035914
1353	0.002940035914
1354	0.002940035914
1355	0.002940035914
1356	0.002940035914
1357	0.002940035914
1358	0.002940035914
1359	0.002940035914
1360	0.002940035914
1361	0.002940091323
1362	0.002940050452
1363	0.002940088062
1364	0.002940088062
1365	0.002940105449
1366	0.002940036763
1367	0.002940055008
1368	0.002939943576
1369	0.002939988604
1370	0.002939807503
1371	0.002939863632
1372	0.002939883631
1373	0.002939880838
1374	0.002939761686
1375	0.002939794782
1376	0.002939791229
1377	0.002939812778
1378	0.002939812778
1379	0.002939812778
1380	0.002939824214
1381	0.002939823291
1382	0.002939807763
1383	0.002939687194
1384	0.002939689461
1385	0.002939704693
1386	0.002939741008
1387	0.002939777469
1388	0.002939777469
1389	0.002939777469
1390	0.002939777469
1391	0.002939777469
1392	0.002939777469
1393	0.002939777469
1394	0.002939777469
1395	0.002939777469
1396	0.002939777469
1397	0.002939777469
1398	0.002939777469
1399	0.002939777469
1400	0.002939777469
1401	0.002939777469
1402	0.002939777469
1403	0.002939766892
1404	0.002939685655
1405	0.002939676613
1406	0.002939676613
1407	0.002939676931
1408	0.002939789516
1409	0.002939750831
1410	0.002939694293
1411	0.002939703119
1412	0.002939694684
1413	0.00293958968
1414	0.002939623201
1415	0.00293966265
1416	0.002939656304
1417	0.002939697853
1418	0.002939584812
1419	0.002939584812
1420	0.002939584812
1421	0.002939584812
1422	0.002939584812
1423	0.002939584812
1424	0.002939584812
1425	0.002939584812
1426	0.002939584812
1427	0.002939584812
1428	0.002939584812
1429	0.002939584812
1430	0.002939584812
1431	0.002939541591
1432	0.002939564415
1433	0.002939575663
1434	0.002939575663
1435	0.002939602802
1436	0.002939602802
1437	0.002939602802
1438	0.002939602802
1439	0.002939602802
1440	0.002939618116
1441	0.002939542603
1442	0.002939628652
1443	0.002939587763
1444	0.002939566314
1445	0.002939441489
1446	0.002939493915
1447	0.002939523802
1448	0.002939523802
1449	0.002939476611
1450	0.002939530615
1451	0.002939547106
1452	0.002939486196
1453	0.002939508258
1454	0.00293956406
1455	0.0029395218
1456	0.002939425596
1457	0.002939425596
1458	0.002939425596
1459	0.002939572262
1460	0.002939436978
1461	0.002939496434
1462	0.002939496434
1463	0.002939478814
1464	0.002939434574
1465	0.002939449311
1466	0.002939485977
1467	0.002939485977
1468	0.002939440221
1469	0.002939499458
1470	0.002939350469
1471	0.002939367058
1472	0.002939407748
1473	0.002939440157
1474	0.002939363812
1475	0.002939398869
1476	0.00293936833
1477	0.002939423417
1478	0.002939385061
1479	0.002939209884
1480	0.002939354779
1481	0.002939367187
1482	0.002939375902
1483	0.002939272727
1484	0.002939396045
1485	0.002939237996
1486	0.002939374277
1487	0.002939299626
1488	0.002939254701
1489	0.002939323871
1490	0.0029393755
1491	0.002939245501
1492	0.002939366779
1493	0.002939287085
1494	0.002939287085
1495	0.002939287085
1496	0.002939287085
1497	0.002939287085
1498	0.002939287085
